age,job,marital,education,defaulter,balance,housing,loan,contact,dy,mnth,duration,campaign,pdays,previous,poutcome,y
41,admin.,married,secondary,no,-62,yes,yes,(538) 226-4004,5,may,55,2,-1,0,unknown,no
54,technician,married,tertiary,no,258,no,no,(878) 793-8447,5,may,310,4,-1,0,unknown,no
58,blue-collar,married,primary,no,76,yes,no,(361) 836-9903,5,may,156,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,0,yes,no,(670) 688-5337,5,may,5,2,-1,0,unknown,no
33,admin.,single,secondary,no,352,yes,no,(842) 773-2545,5,may,225,2,-1,0,unknown,no
47,admin.,married,secondary,no,368,yes,no,(888) 579-6315,5,may,125,2,-1,0,unknown,no
50,technician,single,tertiary,no,339,yes,no,(756) 780-5394,5,may,2,3,-1,0,unknown,no
32,blue-collar,married,secondary,no,1331,yes,no,(578) 734-7391,5,may,286,2,-1,0,unknown,no
40,self-employed,married,secondary,no,672,yes,no,(777) 218-9752,5,may,164,2,-1,0,unknown,no
37,management,married,tertiary,no,58,yes,no,(817) 294-9628,5,may,98,2,-1,0,unknown,no
54,technician,single,unknown,no,447,yes,no,(365) 757-1247,5,may,742,2,-1,0,unknown,no
24,student,single,secondary,no,423,yes,no,(384) 370-3480,5,may,226,3,-1,0,unknown,no
54,management,married,tertiary,no,0,no,no,(930) 661-7612,5,may,120,2,-1,0,unknown,no
34,technician,married,secondary,no,19,yes,no,(858) 688-7278,5,may,362,4,-1,0,unknown,no
56,technician,divorced,primary,no,13,yes,no,(618) 928-3138,5,may,357,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,3,yes,no,(480) 441-2409,5,may,200,2,-1,0,unknown,no
24,student,single,secondary,no,82,yes,no,(601) 407-9116,5,may,204,2,-1,0,unknown,no
42,blue-collar,divorced,primary,no,28,yes,no,(602) 804-6460,5,may,126,3,-1,0,unknown,no
57,technician,married,secondary,no,792,yes,no,(875) 779-7936,5,may,65,2,-1,0,unknown,no
42,blue-collar,married,unknown,no,408,yes,no,(720) 927-9449,5,may,107,2,-1,0,unknown,no
51,admin.,married,secondary,no,531,yes,no,(736) 698-1390,5,may,267,2,-1,0,unknown,no
57,retired,married,secondary,no,211,yes,no,(467) 433-7457,5,may,248,2,-1,0,unknown,no
36,services,single,secondary,no,62,yes,no,(970) 727-8990,5,may,215,2,-1,0,unknown,no
53,services,married,unknown,no,257,yes,no,(424) 884-8015,5,may,209,2,-1,0,unknown,no
50,technician,married,secondary,no,1234,yes,no,(604) 448-7428,5,may,205,2,-1,0,unknown,no
54,management,married,tertiary,no,313,yes,no,(427) 653-7872,5,may,83,2,-1,0,unknown,no
55,blue-collar,married,secondary,no,89,yes,no,(547) 738-4095,5,may,106,3,-1,0,unknown,no
44,blue-collar,married,secondary,no,129,yes,yes,(677) 776-6592,5,may,189,2,-1,0,unknown,no
43,management,married,unknown,no,0,yes,no,(476) 457-3091,5,may,105,2,-1,0,unknown,no
56,admin.,married,secondary,no,353,yes,no,(252) 631-3257,5,may,106,2,-1,0,unknown,no
54,technician,married,unknown,no,851,yes,no,(330) 802-4791,5,may,108,2,-1,0,unknown,no
55,services,divorced,primary,no,96,yes,yes,(370) 285-7706,5,may,311,2,-1,0,unknown,no
37,services,divorced,secondary,no,398,yes,yes,(789) 954-2224,5,may,214,2,-1,0,unknown,no
33,admin.,single,tertiary,no,193,no,no,(345) 386-9698,5,may,132,2,-1,0,unknown,no
46,admin.,married,secondary,no,-358,yes,no,(850) 539-8802,5,may,358,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,539,yes,yes,(422) 700-2274,5,may,453,2,-1,0,unknown,no
51,technician,single,secondary,no,0,yes,no,(385) 634-9108,5,may,364,2,-1,0,unknown,no
40,retired,single,primary,no,0,no,no,(332) 207-9694,5,may,136,2,-1,0,unknown,no
42,blue-collar,married,secondary,no,490,yes,no,(230) 863-1782,5,may,386,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,0,yes,no,(676) 613-7585,5,may,173,2,-1,0,unknown,no
49,blue-collar,married,unknown,no,403,yes,no,(526) 569-5057,5,may,241,2,-1,0,unknown,no
48,management,married,secondary,no,161,yes,no,(834) 352-5582,5,may,224,3,-1,0,unknown,no
32,technician,divorced,tertiary,no,2558,no,no,(854) 962-2182,5,may,148,2,-1,0,unknown,no
31,admin.,single,secondary,no,98,yes,no,(378) 206-5170,5,may,196,2,-1,0,unknown,no
55,management,single,tertiary,no,115,no,no,(724) 238-2592,5,may,111,4,-1,0,unknown,no
40,blue-collar,single,secondary,no,436,yes,no,(530) 565-7382,5,may,231,3,-1,0,unknown,no
47,technician,married,tertiary,no,831,yes,no,(524) 579-1036,5,may,316,3,-1,0,unknown,no
57,technician,married,unknown,no,206,yes,no,(538) 219-3888,5,may,216,3,-1,0,unknown,no
41,blue-collar,married,secondary,no,290,yes,no,(987) 268-7063,5,may,240,2,-1,0,unknown,no
48,blue-collar,married,secondary,no,1,no,no,(570) 435-5540,5,may,669,3,-1,0,unknown,no
42,blue-collar,married,unknown,no,57,yes,no,(238) 499-2162,5,may,425,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,-457,yes,no,(467) 630-7709,5,may,143,2,-1,0,unknown,no
58,management,single,tertiary,no,1387,yes,no,(372) 507-4766,5,may,174,5,-1,0,unknown,no
45,management,divorced,tertiary,no,24598,yes,no,(386) 426-1942,5,may,313,3,-1,0,unknown,no
49,blue-collar,married,secondary,no,30,yes,no,(420) 540-1283,5,may,135,4,-1,0,unknown,no
42,admin.,single,secondary,no,1022,yes,no,(943) 649-2323,5,may,146,2,-1,0,unknown,no
53,technician,married,secondary,no,56,yes,yes,(917) 645-6455,5,may,152,2,-1,0,unknown,no
51,admin.,single,secondary,yes,-2,no,no,(660) 306-2626,5,may,402,3,-1,0,unknown,no
32,services,single,secondary,no,121,yes,no,(759) 365-3167,5,may,213,2,-1,0,unknown,no
41,blue-collar,single,secondary,no,842,yes,no,(889) 411-2839,5,may,144,3,-1,0,unknown,no
43,management,divorced,secondary,no,693,yes,no,(966) 453-1090,5,may,124,3,-1,0,unknown,no
40,blue-collar,divorced,secondary,no,-333,yes,no,(712) 735-9861,5,may,183,2,-1,0,unknown,no
50,blue-collar,married,primary,no,1533,yes,no,(450) 828-8710,5,may,325,2,-1,0,unknown,no
34,management,married,tertiary,no,46,yes,no,(938) 275-8122,5,may,39,4,-1,0,unknown,no
53,services,married,unknown,no,18,no,no,(424) 715-8772,5,may,503,2,-1,0,unknown,no
45,technician,married,secondary,no,44,yes,no,(524) 839-3874,5,may,95,4,-1,0,unknown,no
39,blue-collar,married,primary,no,-100,yes,no,(352) 235-8055,5,may,680,2,-1,0,unknown,no
44,services,married,tertiary,no,510,yes,no,(852) 524-1292,5,may,421,4,-1,0,unknown,no
55,management,married,tertiary,no,685,yes,no,(388) 430-7590,5,may,174,3,-1,0,unknown,no
46,management,single,tertiary,no,187,yes,no,(954) 232-6927,5,may,113,2,-1,0,unknown,no
45,blue-collar,married,secondary,no,66,yes,no,(657) 837-2122,5,may,808,2,-1,0,unknown,no
34,admin.,married,secondary,no,560,yes,no,(576) 969-4952,5,may,198,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,(611) 952-1909,5,may,195,2,-1,0,unknown,no
59,unknown,divorced,unknown,no,27,no,no,(947) 897-6191,5,may,347,3,-1,0,unknown,no
31,admin.,single,secondary,no,12,yes,no,(982) 950-7937,5,may,208,2,-1,0,unknown,no
44,blue-collar,single,secondary,no,34,yes,no,(507) 632-7737,5,may,404,4,-1,0,unknown,no
33,entrepreneur,single,tertiary,no,1068,yes,no,(206) 470-6045,5,may,396,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,211,yes,no,(775) 451-7944,5,may,216,4,-1,0,unknown,no
46,admin.,single,tertiary,no,377,yes,no,(451) 722-7769,5,may,98,2,-1,0,unknown,no
48,management,married,tertiary,no,263,yes,no,(244) 974-2848,5,may,350,2,-1,0,unknown,no
42,services,married,secondary,no,1263,yes,no,(947) 661-9320,6,may,114,2,-1,0,unknown,no
27,services,married,secondary,no,8,yes,no,(442) 385-5217,6,may,88,3,-1,0,unknown,no
48,admin.,married,secondary,no,126,yes,yes,(716) 519-1970,6,may,379,2,-1,0,unknown,no
59,admin.,married,secondary,no,230,yes,no,(936) 975-7786,6,may,190,3,-1,0,unknown,no
46,technician,married,tertiary,no,841,yes,no,(862) 799-6820,6,may,158,1,-1,0,unknown,no
38,admin.,divorced,secondary,no,308,yes,no,(818) 995-9577,6,may,102,1,-1,0,unknown,no
43,management,divorced,tertiary,no,1,yes,no,(687) 208-9896,6,may,306,1,-1,0,unknown,no
38,admin.,divorced,tertiary,no,86,yes,no,(820) 680-8435,6,may,218,1,-1,0,unknown,no
23,student,single,secondary,no,157,yes,no,(759) 982-5310,6,may,54,1,-1,0,unknown,no
34,services,married,secondary,no,22,yes,no,(738) 668-5702,6,may,344,1,-1,0,unknown,no
38,admin.,married,secondary,no,46,yes,yes,(203) 617-7580,6,may,195,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,1293,no,no,(470) 971-5925,6,may,652,1,-1,0,unknown,no
25,admin.,single,secondary,no,122,yes,no,(532) 954-7464,6,may,286,1,-1,0,unknown,no
48,blue-collar,married,unknown,no,131,yes,no,(616) 535-8369,6,may,189,1,-1,0,unknown,no
49,blue-collar,single,secondary,no,143,yes,no,(718) 782-3346,6,may,83,1,-1,0,unknown,no
38,admin.,single,secondary,no,393,no,no,(446) 511-2337,6,may,184,2,-1,0,unknown,no
43,blue-collar,married,primary,no,98,yes,no,(963) 787-6377,6,may,235,1,-1,0,unknown,no
33,management,married,tertiary,no,0,yes,no,(371) 833-3374,6,may,290,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,224,yes,no,(510) 809-2020,6,may,232,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,757,yes,no,(648) 216-3751,6,may,133,1,-1,0,unknown,no
49,services,married,secondary,no,245,yes,yes,(524) 528-8504,6,may,318,1,-1,0,unknown,no
40,management,married,secondary,no,8486,no,no,(351) 896-5177,6,may,260,3,-1,0,unknown,no
43,admin.,married,unknown,no,350,no,no,(314) 380-8034,6,may,437,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,20,yes,no,(904) 210-1975,6,may,402,1,-1,0,unknown,no
58,services,married,secondary,no,1667,yes,yes,(339) 562-3202,6,may,85,1,-1,0,unknown,no
57,technician,married,unknown,no,345,yes,no,(640) 529-8545,6,may,125,1,-1,0,unknown,no
32,unemployed,married,secondary,no,10,yes,no,(375) 893-7885,6,may,501,4,-1,0,unknown,no
56,management,married,tertiary,no,830,yes,yes,(514) 996-8450,6,may,1201,1,-1,0,unknown,yes
58,blue-collar,divorced,unknown,no,29,yes,no,(288) 574-6649,6,may,253,1,-1,0,unknown,no
60,retired,divorced,secondary,no,545,yes,no,(305) 829-3955,6,may,1030,1,-1,0,unknown,yes
37,technician,married,tertiary,no,8730,yes,no,(657) 931-4600,6,may,149,1,-1,0,unknown,no
46,technician,divorced,tertiary,no,477,yes,no,(749) 683-8987,6,may,114,1,-1,0,unknown,no
27,admin.,married,secondary,no,4,yes,no,(263) 948-9328,6,may,243,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,1205,yes,no,(268) 553-3364,6,may,769,2,-1,0,unknown,no
32,technician,single,secondary,no,0,yes,yes,(377) 940-9251,6,may,135,3,-1,0,unknown,no
40,admin.,single,secondary,no,263,yes,no,(954) 907-8066,6,may,231,1,-1,0,unknown,no
38,admin.,married,secondary,no,1,no,no,(753) 385-7593,6,may,76,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,283,no,yes,(253) 301-4893,6,may,199,1,-1,0,unknown,no
47,blue-collar,married,primary,no,206,yes,no,(920) 805-4220,6,may,152,1,-1,0,unknown,no
42,housemaid,married,primary,no,17,yes,no,(385) 831-6280,6,may,124,1,-1,0,unknown,no
48,technician,married,secondary,no,141,yes,yes,(321) 637-5633,6,may,424,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,16,yes,no,(527) 446-5784,6,may,43,1,-1,0,unknown,no
50,services,married,secondary,no,206,yes,no,(937) 802-6753,6,may,154,1,-1,0,unknown,no
52,technician,married,unknown,no,7,no,no,(359) 463-6977,6,may,203,2,-1,0,unknown,no
50,management,married,tertiary,no,0,no,no,(502) 824-8480,6,may,326,1,-1,0,unknown,no
58,retired,married,tertiary,no,0,no,no,(500) 930-6509,6,may,393,1,-1,0,unknown,no
46,blue-collar,divorced,primary,no,1927,yes,no,(944) 450-9862,6,may,241,3,-1,0,unknown,no
38,technician,married,secondary,no,284,yes,no,(712) 698-7428,6,may,483,1,-1,0,unknown,no
46,blue-collar,married,secondary,no,1660,yes,no,(914) 561-4836,6,may,259,1,-1,0,unknown,no
32,services,single,secondary,no,406,yes,no,(510) 492-9753,6,may,227,1,-1,0,unknown,no
51,blue-collar,married,primary,no,230,yes,no,(530) 248-5832,6,may,673,1,-1,0,unknown,no
39,admin.,single,secondary,no,-25,yes,no,(545) 323-2054,6,may,576,1,-1,0,unknown,no
48,admin.,married,secondary,no,182,yes,no,(334) 227-9459,6,may,180,2,-1,0,unknown,no
36,entrepreneur,married,tertiary,no,1169,yes,no,(622) 362-4481,6,may,168,2,-1,0,unknown,no
34,admin.,divorced,secondary,no,67,yes,no,(532) 221-9323,6,may,90,1,-1,0,unknown,no
40,technician,married,secondary,no,77,no,no,(745) 605-4389,6,may,505,1,-1,0,unknown,no
43,unemployed,married,secondary,no,0,yes,no,(527) 488-7676,6,may,245,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,55,yes,yes,(237) 938-6122,6,may,186,1,-1,0,unknown,no
33,technician,married,secondary,yes,72,yes,no,(419) 628-4922,6,may,623,1,-1,0,unknown,no
49,management,single,tertiary,no,163,yes,no,(418) 245-1874,6,may,496,3,-1,0,unknown,no
32,management,single,tertiary,no,151,yes,no,(861) 646-5177,6,may,118,1,-1,0,unknown,no
39,admin.,single,secondary,no,113,yes,no,(869) 333-5351,6,may,342,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,0,yes,no,(382) 766-5893,6,may,225,1,-1,0,unknown,no
38,technician,single,tertiary,no,9,yes,no,(273) 555-6424,6,may,185,3,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,(523) 489-5216,6,may,196,2,-1,0,unknown,no
39,services,married,secondary,no,1142,yes,no,(539) 282-3631,6,may,276,1,-1,0,unknown,no
54,blue-collar,married,primary,no,2102,yes,no,(972) 465-7589,6,may,76,1,-1,0,unknown,no
38,technician,single,tertiary,no,4325,yes,no,(909) 892-2030,6,may,87,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,217,yes,no,(761) 204-8720,6,may,195,1,-1,0,unknown,no
55,admin.,married,secondary,no,131,yes,no,(511) 946-5949,6,may,744,1,-1,0,unknown,no
42,management,married,tertiary,no,1680,yes,no,(623) 401-3750,6,may,765,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,0,yes,no,(677) 590-5081,6,may,262,1,-1,0,unknown,no
40,blue-collar,married,primary,no,46,yes,no,(440) 377-4910,6,may,119,1,-1,0,unknown,no
32,blue-collar,married,secondary,no,320,yes,no,(501) 214-9177,6,may,198,2,-1,0,unknown,no
55,admin.,married,secondary,no,183,yes,no,(385) 870-6920,6,may,150,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,39,no,no,(400) 649-7020,6,may,241,1,-1,0,unknown,no
35,management,single,tertiary,no,560,yes,no,(253) 944-5710,6,may,181,1,-1,0,unknown,no
58,technician,divorced,secondary,no,469,no,no,(829) 322-4719,6,may,196,1,-1,0,unknown,no
35,admin.,married,secondary,no,530,yes,no,(784) 804-5854,6,may,149,1,-1,0,unknown,no
49,services,married,primary,no,61,yes,no,(813) 873-3579,6,may,246,1,-1,0,unknown,no
34,technician,single,tertiary,no,242,yes,no,(839) 493-5636,6,may,112,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,139,yes,no,(570) 414-2358,6,may,309,2,-1,0,unknown,no
24,self-employed,single,secondary,no,0,yes,no,(308) 923-4947,6,may,278,1,-1,0,unknown,no
34,technician,married,secondary,no,367,yes,no,(442) 512-4631,6,may,140,1,-1,0,unknown,no
51,admin.,divorced,secondary,no,228,yes,no,(213) 332-2512,6,may,136,1,-1,0,unknown,no
39,technician,single,unknown,no,45248,yes,no,(476) 523-4161,6,may,1623,1,-1,0,unknown,yes
50,self-employed,married,unknown,no,-84,yes,no,(486) 881-7379,6,may,101,1,-1,0,unknown,no
32,services,single,secondary,no,310,yes,no,(331) 997-9999,6,may,144,1,-1,0,unknown,no
42,blue-collar,married,unknown,no,132,yes,no,(711) 621-6589,6,may,238,1,-1,0,unknown,no
50,technician,married,secondary,no,797,yes,no,(440) 228-9859,6,may,354,1,-1,0,unknown,no
40,services,married,secondary,no,71,no,no,(773) 988-9339,6,may,79,1,-1,0,unknown,no
46,management,divorced,unknown,no,2,yes,no,(332) 777-4152,6,may,187,1,-1,0,unknown,no
37,management,married,tertiary,no,231,yes,yes,(386) 795-7128,6,may,451,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,270,yes,yes,(482) 445-1877,6,may,159,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,274,yes,yes,(503) 699-6556,6,may,409,1,-1,0,unknown,no
40,admin.,single,secondary,no,-109,yes,yes,(677) 385-3831,6,may,170,1,-1,0,unknown,no
37,technician,married,secondary,no,1,yes,no,(463) 584-3637,6,may,608,1,-1,0,unknown,yes
33,blue-collar,single,secondary,yes,-60,no,no,(801) 448-5993,6,may,243,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,89,yes,no,(986) 734-2205,6,may,145,2,-1,0,unknown,no
58,blue-collar,divorced,secondary,no,-11,no,no,(553) 940-2938,6,may,112,1,-1,0,unknown,no
39,blue-collar,married,primary,no,0,yes,no,(637) 850-5605,6,may,262,2,-1,0,unknown,no
43,blue-collar,married,secondary,no,-509,yes,no,(484) 395-8153,6,may,124,1,-1,0,unknown,no
39,unemployed,married,primary,no,408,yes,no,(439) 725-4749,6,may,53,1,-1,0,unknown,no
36,services,single,primary,no,58,yes,no,(415) 579-5452,6,may,134,1,-1,0,unknown,no
57,retired,single,secondary,no,1640,no,yes,(546) 375-4149,6,may,204,4,-1,0,unknown,no
36,admin.,single,secondary,no,20,yes,no,(259) 823-5279,6,may,186,1,-1,0,unknown,no
50,blue-collar,married,primary,no,71,yes,no,(655) 217-7350,6,may,678,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,52,yes,no,(886) 633-7861,6,may,182,1,-1,0,unknown,no
44,self-employed,married,tertiary,no,292,yes,no,(429) 776-2904,6,may,162,1,-1,0,unknown,no
44,services,divorced,secondary,no,424,yes,no,(483) 498-9927,6,may,27,1,-1,0,unknown,no
39,housemaid,single,primary,no,109,yes,no,(948) 334-1710,6,may,699,3,-1,0,unknown,no
46,blue-collar,married,unknown,no,1044,yes,no,(907) 279-7200,6,may,43,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,983,yes,no,(412) 454-5864,6,may,97,1,-1,0,unknown,no
34,admin.,married,secondary,no,869,no,no,(849) 589-1409,6,may,1677,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,668,yes,no,(616) 427-5906,6,may,283,2,-1,0,unknown,no
50,management,married,tertiary,no,964,yes,no,(516) 901-9369,6,may,323,1,-1,0,unknown,no
31,management,single,secondary,no,301,yes,no,(705) 755-3754,6,may,82,1,-1,0,unknown,no
37,admin.,single,secondary,no,140,yes,no,(327) 317-8728,6,may,310,1,-1,0,unknown,no
39,management,single,secondary,no,1877,yes,no,(343) 937-8598,6,may,185,1,-1,0,unknown,no
51,blue-collar,married,primary,no,1127,yes,no,(979) 499-6032,6,may,47,1,-1,0,unknown,no
41,technician,married,secondary,no,871,yes,no,(429) 847-8448,6,may,145,1,-1,0,unknown,no
41,technician,married,secondary,no,767,yes,yes,(232) 409-8303,6,may,204,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,0,no,no,(748) 372-2195,6,may,187,1,-1,0,unknown,no
30,services,single,secondary,no,209,yes,no,(236) 231-3494,6,may,30,2,-1,0,unknown,no
54,management,divorced,primary,no,0,no,no,(836) 600-2930,6,may,472,1,-1,0,unknown,no
43,blue-collar,divorced,secondary,no,110,yes,yes,(419) 366-9852,6,may,448,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,(585) 541-7509,6,may,264,1,-1,0,unknown,no
47,technician,married,unknown,no,178,yes,no,(701) 489-6641,6,may,169,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-66,yes,no,(619) 755-8705,6,may,288,1,-1,0,unknown,no
32,technician,married,secondary,no,0,yes,no,(559) 517-8509,6,may,176,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1,yes,no,(246) 619-5337,6,may,215,1,-1,0,unknown,no
36,blue-collar,married,secondary,no,0,yes,no,(759) 755-3664,6,may,337,1,-1,0,unknown,no
55,unemployed,married,tertiary,no,5345,no,no,(922) 302-3257,6,may,278,1,-1,0,unknown,no
30,blue-collar,divorced,secondary,no,-209,yes,no,(462) 539-9317,6,may,188,2,-1,0,unknown,no
39,admin.,single,secondary,no,0,yes,no,(422) 927-6476,6,may,174,2,-1,0,unknown,no
39,blue-collar,divorced,secondary,no,42,yes,no,(669) 440-4187,6,may,226,2,-1,0,unknown,no
50,blue-collar,divorced,secondary,no,41,yes,no,(389) 332-1197,6,may,190,1,-1,0,unknown,no
44,blue-collar,married,secondary,no,-99,yes,no,(806) 736-7485,6,may,111,2,-1,0,unknown,no
37,technician,single,secondary,no,17,yes,no,(869) 240-1486,6,may,164,1,-1,0,unknown,no
46,admin.,married,primary,no,276,yes,yes,(417) 492-9080,6,may,157,2,-1,0,unknown,no
32,technician,single,unknown,no,-170,no,no,(221) 412-2895,6,may,46,1,-1,0,unknown,no
37,management,single,tertiary,no,230,yes,yes,(668) 707-7436,6,may,374,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,9,yes,no,(841) 284-4442,6,may,349,1,-1,0,unknown,no
41,blue-collar,married,secondary,no,946,yes,no,(219) 450-2192,6,may,325,1,-1,0,unknown,no
45,blue-collar,married,primary,no,1297,yes,no,(827) 967-9732,6,may,233,2,-1,0,unknown,no
57,retired,divorced,secondary,no,-331,yes,no,(505) 575-6058,6,may,531,1,-1,0,unknown,no
48,blue-collar,single,secondary,no,44,yes,no,(723) 318-6806,6,may,153,1,-1,0,unknown,no
60,retired,married,secondary,yes,15,no,no,(344) 756-7344,6,may,80,1,-1,0,unknown,no
